a birthday cake with a train on it, MIT_data/training/barking/yt-7-zsma20Z2U_2.jpg
a herd of elephants walking across a river ., MIT_data/training/attacking/getty-serengeti-national-park-nature-and-environment-video-id605930569_3.jpg
a pan of food that is on a stove ., MIT_data/training/barbecuing/getty-hamburgers-on-a-charcoal-bbq-video-id472719911_6.jpg
a man in a suit and tie standing in a room ., MIT_data/training/preaching/yt-kGLkdHqXerI_539.jpg
a man is taking a picture of himself in a mirror ., MIT_data/training/autographing/yt-pcqXmTkrQrA_33.jpg
a person holding a pair of scissors in their hands ., MIT_data/training/drawing/yt-HnUr85MrEII_640.jpg
a parrot is sitting on a table next to a banana ., MIT_data/training/sneezing/giphy-ssRkAUOF64956_0.jpg
a person holding a cell phone in their hand ., MIT_data/training/writing/getty-4k-business-man-over-shoulder-shot-of-using-tablet-green-screen-write-video-id836429038_6.jpg
a room filled with lots of different types of furniture ., MIT_data/training/baking/getty-chef-working-in-kitchen-video-id478594776_19.jpg
a man standing in a kitchen preparing food ., MIT_data/training/rubbing/getty-male-customer-shaking-hands-with-female-motorcycle-mechanic-in-auto-video-id827422652_2.jpg
a night scene of a lit up lit christmas tree ., MIT_data/training/burning/getty-at-least-12-bodies-recovered-after-fire-broke-out-in-a-girls-tuesday-video-id626900704_10.jpg
a man standing next to a woman in a factory ., MIT_data/training/squatting/yt-V0DCObqgPM4_23.jpg
a small airplane sitting on top of a runway ., MIT_data/training/flying/flickr-7-1-8-8-7-1-7-0-3471887170_7.jpg
a television screen with a picture of a man on it ., MIT_data/training/burning/yt-PAduwD9hq4s_29.jpg
a man in a suit is holding a cell phone ., MIT_data/training/autographing/getty-film-fantastic-mr-fox-premiere-george-clooney-signing-autographs-for-video-id695850696_54.jpg
a woman sitting on a bed holding a cell phone ., MIT_data/training/crafting/getty-art-studio-young-woman-making-a-sculpture-video-id640291636_5.jpg
a man riding a skateboard down a ramp ., MIT_data/training/crouching/getty-medium-static-an-athlete-uses-starting-blocks-as-he-begins-a-sprint-video-id142617998_1.jpg
a group of people standing around a tv ., MIT_data/training/sneezing/yt-LnJleBltNCc_69.jpg
a man with a helmet on sitting on a snowboard ., MIT_data/training/squinting/getty-stockcar-driver-grips-and-turns-steering-wheel-focuses-eyes-on-race-video-id669341761_4.jpg
a woman wearing a mask and holding a teddy bear ., MIT_data/training/singing/giphy-l4EpayRyTOlrbf0c0_1.jpg
a woman in a white shirt is holding a cellphone, MIT_data/training/interviewing/getty-france-aims-to-shut-down-by-the-end-of-the-year-a-squatter-camp-in-video-id86194831_51.jpg
a woman holding a baby in her arms ., MIT_data/training/bowling/vine-MI1ILaDgr96_2.jpg
a large jetliner sitting on top of an airport tarmac ., MIT_data/training/spinning/giphy-FADSOOem07d9m_0.jpg
a woman walking down a street while talking on a cell phone ., MIT_data/training/fighting/yt-Plb7YHu_Dsw_4.jpg
a little girl holding a piece of cake ., MIT_data/training/child+singing/yt-LzHwmdh_zhM_24.jpg
a man sitting on a boat in the water ., MIT_data/training/hiking/giphy-Bl3bY78BQDF60_0.jpg
a pair of scissors sitting on top of a table ., MIT_data/training/spinning/yt-aF31nVd20cI_20.jpg
a stop light that is on a pole ., MIT_data/training/lifting/giphy-In8VIgn0qeR56_0.jpg
a man holding a carrot in his hand ., MIT_data/training/cutting/iij-elY93ts_1788.jpg
a man and a woman standing next to each other ., MIT_data/training/measuring/getty-construction-workers-using-level-tool-and-ruler-at-construction-site-video-id523415020_14.jpg
a plane is flying over a body of water ., MIT_data/training/sailing/vb-slow-rise-and-tilt-above-sailing-sailboats-bcmf5caejeiugskgiu_6.jpg
a group of people standing around a giraffe ., MIT_data/training/feeding/flickr-7-2-6-9-5-9-9-5-2972695995_20.jpg
a close up of a pair of scissors, MIT_data/training/shredding/yt-NEuFcMWAWaw_143.jpg
a cat laying on top of a white blanket ., MIT_data/training/resting/vine-My-cat-is-resting-M0XxrKmprv3_2.jpg
a man standing in front of a red truck ., MIT_data/training/child+speaking/yt-XESGqjI1uQA_55.jpg
a group of people standing next to each other ., MIT_data/training/sneezing/yt-XoyECCpNhhU_4.jpg
a person holding a pair of scissors in their hands ., MIT_data/training/knitting/yt-jrVP129BnRg_92.jpg
a group of people standing in a room ., MIT_data/training/fighting/giphy-9Opa5MTtAGbjG_0.jpg
a group of people standing on top of a snow covered slope ., MIT_data/training/celebrating/yt-nFWnHTBNPbg_59.jpg
a group of people standing on top of a tennis court ., MIT_data/training/gripping/getty-abs-and-core-workout-with-suspension-cables-video-id824277052_6.jpg
a man sitting on a surfboard in the water ., MIT_data/training/sailing/giphy-hlnxeYE9D8v60_2.jpg
a group of people standing in front of a tv ., MIT_data/training/cramming/yt-m8NWrwYUNiw_1526.jpg
a teddy bear sitting on top of a table ., MIT_data/training/laughing/yt-nk7EHkYzvC4_566.jpg
a tennis player is getting ready to serve the ball ., MIT_data/training/officiating/giphy-odwJTMrCee1va_0.jpg
a man riding a skateboard up the side of a ramp ., MIT_data/training/bowling/vine-MQ5pidFeTBe_1.jpg
a woman in a white shirt and black tie, MIT_data/training/locking/giphy-Mlo2UJ8zM09YQ_0.jpg
a couple of giraffe standing next to each other ., MIT_data/training/drenching/getty-torrential-rain-video-id853752482_4.jpg
a table topped with plates and bowls of food ., MIT_data/training/serving/getty-mexican-fajitas-video-id646537130_3.jpg
a group of people standing next to each other ., MIT_data/training/drumming/getty-calypso-band-in-red-striped-shirts-play-at-tower-isle-hotel-while-in-video-id145061790_50.jpg
a baby is sleeping with a teddy bear ., MIT_data/training/sneezing/yt-jW7u5HaW9Tg_1.jpg
a group of people riding a wave on top of surfboards ., MIT_data/training/jumping/yt-r4_VFkCwe_k_1.jpg
a man in a car talking on a cell phone ., MIT_data/training/performing/giphy-heg07osvY5u3m_0.jpg
a man laying on a bed with a black dog ., MIT_data/training/crawling/vine-Almost-crawling-MXuvm3T0wQF_3.jpg
a man is talking on his cell phone ., MIT_data/training/calling/getty-close-up-tilt-up-man-talking-on-cell-phone-holding-baby-in-carrier-video-id957-82_2.jpg
a person standing on a beach holding a surfboard ., MIT_data/training/flooding/wc-x4o3_8SMS4Hw_38.jpg
a woman standing in front of a tv playing a video game ., MIT_data/training/wrapping/yt-AKPB9vswo8Y_417.jpg
a view of a park with a bench in the foreground ., MIT_data/training/raining/yt-Ulqcqp1U32s_165.jpg
a group of stuffed animals sitting on top of a table ., MIT_data/training/clawing/yt-w9l0YlbBMU4_249.jpg
a man riding a bike down a street ., MIT_data/training/bicycling/yt-Ex2dCiUGX7g_35.jpg
a group of people standing in front of a building ., MIT_data/training/jumping/yt-z5KoTq4ua3E_30.jpg
a black and white photo of a park bench, MIT_data/training/mowing/yt-8S3Kr8IEMnc_34.jpg
a group of people standing around a tv ., MIT_data/training/protesting/getty-revolution-video-id487525475_3.jpg
a group of people standing on top of a lush green field ., MIT_data/training/throwing/yt-rhzU83jvMUU_3.jpg
a black and white photo of a plane flying in the sky ., MIT_data/training/jumping/getty-low-angle-wide-shot-sky-group-of-young-people-running-toward-cam-video-id799-65_2.jpg
a little girl wearing a tie and smiling ., MIT_data/training/singing/1BWy6lDahgQ_35.jpg
a group of people standing around a tv ., MIT_data/training/shooting/flickr-9-4-3-7-9-2-8-0-5494379280_1.jpg
a man in a suit and tie holding a microphone ., MIT_data/training/snapping/getty-ukraines-snap-general-election-on-october-26-is-seen-as-a-key-test-video-id457948518_28.jpg
a black and white photo of a clock tower ., MIT_data/training/burning/getty-blazing-fire-video-id641253570_5.jpg
a close up of a cat laying on a table, MIT_data/training/grooming/vb-hamster-grooming-paws-macro-slow-motion-hzzkazr-zj357djyx_55.jpg
a kite flying in the sky over a city ., MIT_data/training/ascending/getty-sunrise-video-id546412296_2.jpg
a young boy is playing with a frisbee ., MIT_data/training/jogging/getty-runners-from-the-south-beach-runners-club-stretching-and-running-a-video-id453721380_5.jpg
a person sitting on a bench in a field ., MIT_data/training/planting/getty-myddleton-house-gardens-to-be-restored-with-lottery-funding-wesley-video-id664004124_9.jpg
a man walking down a street while holding a surfboard ., MIT_data/training/jogging/getty-ethnic-male-exercisingrunning-outdoors-video-id616041612_4.jpg
a man standing in a living room holding a nintendo wii game controller ., MIT_data/training/fighting/vine-Pow-ninjaturtles-pow-fighting-cleveland-MhJFvY1zH2X_3.jpg
a woman is standing next to a cow ., MIT_data/training/bowing/yt-7rkSWQz3jDU_8.jpg
a man is sitting on a bench with a dog ., MIT_data/training/floating/flickr-9-7-8-3-5-9-4-8-8397835948_13.jpg
a small boat in a body of water, MIT_data/training/pulling/getty-shot-of-ships-deck-to-crew-at-work-and-an-island-in-distant-video-id568509109_33.jpg
a man holding a cell phone up to his ear ., MIT_data/training/paying/getty-accountant-paying-wages-to-construction-worker-delhi-india-video-id182017588_4.jpg
a group of people standing next to each other ., MIT_data/training/adult+female+speaking/yt-dd81EfN-N74_45.jpg
a woman holding a pair of scissors in her hands ., MIT_data/training/filling/yt-7FfUUuvD9Xo_28.jpg
a black and white dog sitting on top of a wooden bench ., MIT_data/training/brushing/flickr-6-8-9-1-8-5-4-9-23368918549_18.jpg
a man in a suit and tie is smiling ., MIT_data/training/tapping/tZKFsiAGx78_216.jpg
a group of people standing outside of a building ., MIT_data/training/shooting/flickr-6-3-1-9-4-3-2-8-8463194328_2.jpg
a man sitting in front of a laptop computer ., MIT_data/training/rocking/giphy-Jo5hcteVrHlLi_1.jpg
a man is standing in front of a window, MIT_data/training/grilling/getty-brazilian-barbecue-video-id456860484_1.jpg
a man is brushing his teeth in the bathroom ., MIT_data/training/peeling/yt-1-_nzW98f0M_7.jpg
a group of motorcycles are parked in a garage ., MIT_data/training/reaching/getty-female-motorcycle-mechanics-sharing-tools-fixing-motorcycles-in-auto-video-id827422176_5.jpg
a close up of a stop sign with a sky background, MIT_data/training/waving/getty-canada-flag-video-id538277748_2.jpg
a person holding a cell phone in their hand ., MIT_data/training/drawing/yt-9GFfKVeoGm0_143.jpg
a vase with a flower on top of it ., MIT_data/training/dripping/getty-black-coffee-from-drip-maker-video-id161733083_3.jpg
a group of people standing next to each other ., MIT_data/training/cheerleading/yt-nkI9eXrHpAc_140.jpg
a man riding a wave on top of a surfboard ., MIT_data/training/splashing/getty-aerial-directly-above-2-humpback-whales-surfacing-with-dolphin-bow-video-id680762133_17.jpg
a large jetliner sitting on top of an airport tarmac ., MIT_data/training/spreading/2lKpKqVas3M_77.jpg
a dog sitting on the floor in front of a window ., MIT_data/training/singing/0Fui32Ktuw0_35.jpg
a person taking a picture of a car in a mirror ., MIT_data/training/crashing/giphy-3TYAnk4MviGFa_8.jpg
a black and white photo of a plane flying in the sky ., MIT_data/training/baking/getty-mixing-dough-in-blender-video-id511551211_2.jpg
a man standing on a lush green field holding a frisbee ., MIT_data/training/calling/vb-dog-owner-calls-his-dog-to-himself-owner-calls-his-dog-rckckr80n-j4vai2j7_1.jpg
a man riding a wave on top of a surfboard ., MIT_data/training/spilling/getty-aerial-view-of-waves-crashing-on-rocks-below-heceta-head-lighthouse-video-id639238504_23.jpg
a man in a suit and tie holding a cell phone ., MIT_data/training/performing/flickr-1-6-2-2-2-2-0-6-5216222206_81.jpg
a young boy sitting on a bed in a room ., MIT_data/training/sitting/flickr-7-9-5-6435538795_21.jpg
a woman is playing tennis on a tennis court ., MIT_data/training/skating/yt-XFkXY2FK8JQ_14.jpg
a television screen with a picture of a cat on it ., MIT_data/training/climbing/yt-U6uopPjtXgg_194.jpg
a couple of cows are standing in a field, MIT_data/training/fighting/getty-african-lion-cubs-play-with-stick-and-play-fight-in-evening-light-video-id650909001_3.jpg
a black and white photo of a man and a woman ., MIT_data/training/rocking/getty-young-man-learn-to-play-guitar-video-id532092360_25.jpg
a person holding a pair of scissors in their hands ., MIT_data/training/sewing/getty-persons-hands-as-they-thread-needle-video-id546051479_6.jpg
a picture of a man in a suit and tie ., MIT_data/training/crafting/getty-metal-grinding-video-id641053952_1.jpg
a man on a surfboard in the water ., MIT_data/training/rowing/yt-IfM2dO4iauc_152.jpg
a young boy is laying on a surfboard in the water ., MIT_data/training/resting/getty-girl-floating-in-swimming-pool-on-raft-video-id133507261_8.jpg
a view of a city street with a traffic light ., MIT_data/training/fighting/yt-yOsUD3I8H5s_1378.jpg
a woman is holding a bird on a leash ., MIT_data/training/kneeling/getty-woman-plants-a-sage-herb-plant-in-garden-plot-in-community-garden-video-id645276710_15.jpg
a group of people standing in front of a bus ., MIT_data/training/entering/getty-exterior-shot-commuters-on-busy-platform-at-edgware-road-tube-station-video-id480057442_5.jpg
a snow covered ski lift sitting on top of snow covered ground ., MIT_data/training/drawing/flickr-0-4-7-9-2-6-1-6-7504792616_9.jpg
a man laying on a bed with a dog ., MIT_data/training/wrestling/getty-couple-in-bedroom-video-id171191364_4.jpg
a man is holding a surfboard in the water ., MIT_data/training/stretching/getty-womans-arms-stretch-towards-the-sun-video-id518314092_2.jpg
a large elephant standing next to a body of water ., MIT_data/training/attacking/getty-nile-crocodile-drags-a-wildebeest-into-a-river-in-tanzania-available-video-id3B2FBBC3_0123_35.jpg
a man is standing in front of a train ., MIT_data/training/hitchhiking/vb-young-boy-hitchhiking-at-road-with-cardboard-plate-in-summer-sunny-day-travel-countryside-srxb8mfjisgh7yd6_12.jpg
a statue of a man on a horse in front of a building ., MIT_data/training/hanging/getty-christmas-decoration-in-the-old-town-of-strasbourg-alsace-france-video-id675740002_15.jpg
a train traveling down tracks next to a forest ., MIT_data/training/sowing/getty-agricultural-field-cultivation-with-modern-harrows-video-id682852204_3.jpg
a person holding a dog in their arms ., MIT_data/training/taping/yt-q5PBHQtMylc_19.jpg
a person holding a cup of coffee in front of a mirror ., MIT_data/training/stacking/yt-6-A6OzsYC-k_72.jpg
a man in a suit and tie standing in front of a microphone ., MIT_data/training/lecturing/yt-ljOULKqkeo8_23.jpg
a truck driving down a road next to a large body of water ., MIT_data/training/crashing/giphy-2VnKePTb9Ykxy_1.jpg
a television with a picture of a man on it ., MIT_data/training/playing+videogames/yt-GBG3e5KCNdI_69.jpg
a close up of a person holding a kite, MIT_data/training/spitting/yt-_5dtpMj9Ehs_31.jpg
a woman standing in a room with a remote ., MIT_data/training/smiling/c_yoIF6GEpQ_41.jpg
a couple of women standing next to each other ., MIT_data/training/socializing/getty-couple-signing-contract-for-new-apartment-video-id469971028_10.jpg
a woman taking a picture of herself in a mirror ., MIT_data/training/smiling/giphy-3o6gDT0kMwqYFylUnS_0.jpg
a man sitting in a car with a laptop computer ., MIT_data/training/slapping/yt-go9bu_yIxkY_1.jpg
a bunch of flowers that are in a vase ., MIT_data/training/blowing/getty-pink-flowers-zoom-out-shot-video-id502982440_7.jpg
a woman in a white shirt and a red tie, MIT_data/training/adult+female+speaking/vine-MTbYq7ma0Qu_3.jpg
a large white bird flying over a body of water ., MIT_data/training/plunging/getty-close-up-footage-rain-on-water-surface-video-id624650456_10.jpg
a red and white fire hydrant sitting on a sidewalk ., MIT_data/training/dipping/yt-E27yUdPTNEU_154.jpg
a man is laying in bed with a teddy bear ., MIT_data/training/resting/getty-baby-asleep-on-a-big-bed-video-idrbfrp03175_2.jpg
a young man riding a skateboard up the side of a ramp ., MIT_data/training/chopping/getty-lumberjack-wedging-a-tree-video-id623129116_4.jpg
a person sitting on a motorcycle with a helmet on ., MIT_data/training/massaging/getty-chiropractor-examining-patient-head-of-st-margarets-bay-nova-scotia-video-id86184861_15.jpg
a person laying on a bed in a room ., MIT_data/training/inflating/yt-ukCxZf2wnnA_558.jpg
a young boy wearing a tie and a shirt ., MIT_data/training/crying/flickr-0-6-9-9-3-4-9-0-3306993490_13.jpg
a man and a woman laying on a bed ., MIT_data/training/injecting/getty-mother-and-female-doctor-doing-an-injection-on-a-cryingbaby-video-id150394088_4.jpg
a man standing in front of a tree ., MIT_data/training/jogging/getty-young-man-running-video-id624113138_1.jpg
a black and white dog laying on top of a couch ., MIT_data/training/cuddling/giphy-gFMlEdf3KUsLK_3.jpg
a clock that is on top of a table ., MIT_data/training/spinning/yt-xQlfam6DMjA_94.jpg
a black and white photo of a person in a mirror ., MIT_data/training/stomping/yt-I2QBZ5GkAQk_29.jpg
a group of people standing around a luggage cart ., MIT_data/training/landing/giphy-kmNe8rsQUkTy8_4.jpg
a person holding a cell phone in their hand ., MIT_data/training/pressing/getty-women-working-together-video-id542904832_4.jpg
a large white bird sitting on top of a rock ., MIT_data/training/diving/getty-coral-reef-with-lot-of-tropical-fish-red-sea-video-id599730666_10.jpg
a group of men playing a game of frisbee ., MIT_data/training/dunking/giphy-bPVFzudSlgBl6_0.jpg
a group of people sitting around a table ., MIT_data/training/flipping/yt-2WP4xqA_ga0_23.jpg
a car driving down a street next to a traffic light ., MIT_data/training/flooding/yt-7PKTk4gNGdU_168.jpg
a man wearing a hat and glasses holding a baseball bat ., MIT_data/training/yawning/yt-eBUVZSPsuus_104.jpg
a black and white photo of a man playing frisbee ., MIT_data/training/fighting/yt-uzeifCQLRj4_47.jpg
a couple of men standing next to each other ., MIT_data/training/standing/getty-as-britons-take-in-the-news-that-the-new-royal-baby-is-a-little-boy-video-id174561909_136.jpg
a man standing in a kitchen preparing food ., MIT_data/training/exercising/getty-being-overweight-could-actually-help-you-live-longer-at-least-to-a-video-id159111707_33.jpg
a sign that is hanging on a wall ., MIT_data/training/dusting/yt-HwYZEZYgeBI_55.jpg
a cup of coffee sitting on a desk ., MIT_data/training/pouring/getty-hot-tea-and-milk-pouring-into-red-cup-video-id492499477_7.jpg
a view of a mountain range from a plane ., MIT_data/training/draining/vine-MeriYbpKuii_2.jpg
a group of people riding on top of a wave in the ocean ., MIT_data/training/surfing/getty-young-surfing-couple-run-into-waves-together-sunrise-video-id506205506_6.jpg
